original,X1,0.091973186,0.072797635
FALSE,0.058690948,,0.058690948
FALSE,0.066570972,,0.066570972
FALSE,0.061579341,,0.061579341
FALSE,0.123858391,,0.123858391
FALSE,0.082805381,,0.082805381
FALSE,0.070068391,,0.070068391
FALSE,0.070547286,,0.070547286
FALSE,0.109979689,,0.109979689
FALSE,0.071504455,,0.071504455
FALSE,0.079920225,,0.079920225
FALSE,0.053583459,,0.053583459
FALSE,0.084551024,,0.084551024
FALSE,0.06657448,,0.06657448
FALSE,0.073262866,,0.073262866
TRUE,0.11832546,0.11832546,
FALSE,0.093128328,,0.093128328
FALSE,0.071040536,,0.071040536
FALSE,0.076297314,,0.076297314
FALSE,0.061910631,,0.061910631
TRUE,0.069945684,0.069945684,
FALSE,0.070360652,,0.070360652
FALSE,0.094946972,,0.094946972
FALSE,0.091101279,,0.091101279
FALSE,0.084514422,,0.084514422
FALSE,0.058137781,,0.058137781
FALSE,0.090427617,,0.090427617
FALSE,0.06376282,,0.06376282
FALSE,0.063176267,,0.063176267
FALSE,0.06639445,,0.06639445
FALSE,0.053976659,,0.053976659
FALSE,0.147004503,,0.147004503
FALSE,0.066317657,,0.066317657
FALSE,0.074481034,,0.074481034
FALSE,0.057282485,,0.057282485
FALSE,0.070674187,,0.070674187
FALSE,0.052259019,,0.052259019
FALSE,0.075311023,,0.075311023
FALSE,0.081926588,,0.081926588
FALSE,0.135525138,,0.135525138
FALSE,0.079773414,,0.079773414
FALSE,0.069770282,,0.069770282
FALSE,0.061108503,,0.061108503
FALSE,0.054380007,,0.054380007
FALSE,0.056120833,,0.056120833
FALSE,0.095302654,,0.095302654
TRUE,0.064434567,0.064434567,
FALSE,0.07250085,,0.07250085
FALSE,0.104825711,,0.104825711
FALSE,0.063220843,,0.063220843
FALSE,0.123940204,,0.123940204
FALSE,0.065629316,,0.065629316
FALSE,0.081986767,,0.081986767
TRUE,0.086660905,0.086660905,
FALSE,0.086372978,,0.086372978
FALSE,0.058782616,,0.058782616
FALSE,0.080311719,,0.080311719
FALSE,0.062650288,,0.062650288
FALSE,0.065197856,,0.065197856
FALSE,0.085835163,,0.085835163
FALSE,0.127566833,,0.127566833
FALSE,0.061901167,,0.061901167
FALSE,0.066367286,,0.066367286
FALSE,0.05869877,,0.05869877
FALSE,0.089159611,,0.089159611
FALSE,0.067610323,,0.067610323
FALSE,0.094276694,,0.094276694
FALSE,0.065723642,,0.065723642
FALSE,0.064782419,,0.064782419
FALSE,0.067434178,,0.067434178
FALSE,0.072572912,,0.072572912
FALSE,0.075453649,,0.075453649
FALSE,0.108556932,,0.108556932
FALSE,0.094278308,,0.094278308
FALSE,0.05463801,,0.05463801
FALSE,0.09733706,,0.09733706
FALSE,0.067395691,,0.067395691
FALSE,0.055083219,,0.055083219
FALSE,0.071891638,,0.071891638
FALSE,0.082643285,,0.082643285
FALSE,0.060666132,,0.060666132
FALSE,0.061011102,,0.061011102
FALSE,0.099820692,,0.099820692
FALSE,0.056560995,,0.056560995
FALSE,0.068122767,,0.068122767
FALSE,0.059693221,,0.059693221
TRUE,0.074880333,0.074880333,
FALSE,0.064566782,,0.064566782
TRUE,0.072206414,0.072206414,
FALSE,0.080706779,,0.080706779
FALSE,0.098364383,,0.098364383
FALSE,0.078821814,,0.078821814
FALSE,0.055355224,,0.055355224
FALSE,0.061773433,,0.061773433
FALSE,0.067382659,,0.067382659
FALSE,0.067927272,,0.067927272
FALSE,0.06488875,,0.06488875
FALSE,0.062828143,,0.062828143
TRUE,0.087201658,0.087201658,
FALSE,0.05777972,,0.05777972
FALSE,0.082169176,,0.082169176
FALSE,0.055010127,,0.055010127
FALSE,0.07227026,,0.07227026
TRUE,0.093864568,0.093864568,
FALSE,0.067821086,,0.067821086
FALSE,0.054961562,,0.054961562
FALSE,0.065044503,,0.065044503
FALSE,0.098640333,,0.098640333
FALSE,0.075250914,,0.075250914
TRUE,0.106343867,0.106343867,
FALSE,0.059227432,,0.059227432
FALSE,0.066109943,,0.066109943
FALSE,0.074158081,,0.074158081
FALSE,0.060487686,,0.060487686
FALSE,0.054348547,,0.054348547
FALSE,0.10920774,,0.10920774
FALSE,0.067467158,,0.067467158
FALSE,0.055740373,,0.055740373
FALSE,0.116116291,,0.116116291
FALSE,0.063700031,,0.063700031
FALSE,0.081025797,,0.081025797
FALSE,0.068293101,,0.068293101
FALSE,0.073314277,,0.073314277
FALSE,0.061013213,,0.061013213
FALSE,0.099303915,,0.099303915
FALSE,0.068753458,,0.068753458
FALSE,0.102164427,,0.102164427
FALSE,0.053222046,,0.053222046
FALSE,0.068843016,,0.068843016
FALSE,0.081825045,,0.081825045
FALSE,0.080988732,,0.080988732
FALSE,0.092031136,,0.092031136
FALSE,0.089185899,,0.089185899
FALSE,0.062566971,,0.062566971
FALSE,0.055179022,,0.055179022
FALSE,0.06160114,,0.06160114
FALSE,0.056701862,,0.056701862
FALSE,0.064304146,,0.064304146
TRUE,0.071026621,0.071026621,
FALSE,0.06904546,,0.06904546
FALSE,0.065737442,,0.065737442
FALSE,0.067457958,,0.067457958
FALSE,0.058405376,,0.058405376
FALSE,0.067711785,,0.067711785
FALSE,0.073874616,,0.073874616
FALSE,0.064248186,,0.064248186
FALSE,0.081926313,,0.081926313
FALSE,0.132475775,,0.132475775
FALSE,0.064865669,,0.064865669
FALSE,0.069225351,,0.069225351
FALSE,0.062466626,,0.062466626
FALSE,0.063149664,,0.063149664
FALSE,0.059981687,,0.059981687
FALSE,0.056079592,,0.056079592
FALSE,0.098816068,,0.098816068
FALSE,0.065422702,,0.065422702
FALSE,0.069783376,,0.069783376
TRUE,0.055940008,0.055940008,
FALSE,0.077957226,,0.077957226
FALSE,0.082566215,,0.082566215
FALSE,0.06874048,,0.06874048
FALSE,0.068487417,,0.068487417
FALSE,0.073251847,,0.073251847
FALSE,0.068799466,,0.068799466
TRUE,0.095138379,0.095138379,
FALSE,0.093989755,,0.093989755
FALSE,0.055711969,,0.055711969
FALSE,0.061031424,,0.061031424
FALSE,0.090722555,,0.090722555
FALSE,0.06412392,,0.06412392
FALSE,0.066727025,,0.066727025
FALSE,0.058029655,,0.058029655
FALSE,0.067755915,,0.067755915
FALSE,0.098862077,,0.098862077
FALSE,0.136147238,,0.136147238
FALSE,0.094462588,,0.094462588
FALSE,0.08613107,,0.08613107
FALSE,0.060595638,,0.060595638
TRUE,0.062702962,0.062702962,
FALSE,0.084550598,,0.084550598
FALSE,0.076684039,,0.076684039
FALSE,0.055281934,,0.055281934
FALSE,0.096077059,,0.096077059
FALSE,0.085618922,,0.085618922
FALSE,0.090550355,,0.090550355
FALSE,0.105191928,,0.105191928
FALSE,0.069206754,,0.069206754
TRUE,0.059097454,0.059097454,
FALSE,0.071993552,,0.071993552
FALSE,0.062487173,,0.062487173
FALSE,0.067379632,,0.067379632
FALSE,0.066884014,,0.066884014
FALSE,0.059203082,,0.059203082
FALSE,0.065749563,,0.065749563
FALSE,0.084181255,,0.084181255
FALSE,0.067399886,,0.067399886
FALSE,0.091560952,,0.091560952
FALSE,0.06068097,,0.06068097
FALSE,0.082253711,,0.082253711
FALSE,0.062983112,,0.062983112
FALSE,0.082661776,,0.082661776
TRUE,0.093033082,0.093033082,
FALSE,0.081923342,,0.081923342
FALSE,0.069174496,,0.069174496
FALSE,0.095969993,,0.095969993
FALSE,0.076248331,,0.076248331
FALSE,0.066489232,,0.066489232
TRUE,0.076441961,0.076441961,
FALSE,0.088375679,,0.088375679
FALSE,0.07670843,,0.07670843
FALSE,0.067101959,,0.067101959
FALSE,0.095227147,,0.095227147
FALSE,0.072987236,,0.072987236
FALSE,0.062089776,,0.062089776
FALSE,0.145131096,,0.145131096
FALSE,0.054228201,,0.054228201
FALSE,0.092283143,,0.092283143
FALSE,0.073006447,,0.073006447
FALSE,0.083535644,,0.083535644
FALSE,0.065233332,,0.065233332
FALSE,0.068145764,,0.068145764
FALSE,0.059682865,,0.059682865
FALSE,0.055766896,,0.055766896
FALSE,0.113034869,,0.113034869
TRUE,0.082895341,0.082895341,
FALSE,0.06034526,,0.06034526
FALSE,0.066919401,,0.066919401
FALSE,0.063839836,,0.063839836
FALSE,0.067848415,,0.067848415
FALSE,0.063423151,,0.063423151
FALSE,0.066939145,,0.066939145
FALSE,0.070985184,,0.070985184
FALSE,0.091898191,,0.091898191
FALSE,0.055422669,,0.055422669
FALSE,0.054428862,,0.054428862
FALSE,0.054387893,,0.054387893
FALSE,0.060554503,,0.060554503
FALSE,0.056538222,,0.056538222
FALSE,0.164219284,,0.164219284
FALSE,0.08670111,,0.08670111
FALSE,0.088365311,,0.088365311
TRUE,0.091158309,0.091158309,
FALSE,0.072431776,,0.072431776
FALSE,0.057797291,,0.057797291
FALSE,0.06133893,,0.06133893
FALSE,0.06355103,,0.06355103
FALSE,0.065079035,,0.065079035
FALSE,0.074629683,,0.074629683
FALSE,0.105892767,,0.105892767
FALSE,0.071033575,,0.071033575
FALSE,0.08815802,,0.08815802
FALSE,0.090928454,,0.090928454
FALSE,0.082121341,,0.082121341
FALSE,0.053201669,,0.053201669
TRUE,0.072987898,0.072987898,
FALSE,0.055279091,,0.055279091
FALSE,0.073671816,,0.073671816
FALSE,0.100464441,,0.100464441
TRUE,0.084187967,0.084187967,
FALSE,0.064969685,,0.064969685
FALSE,0.056170996,,0.056170996
FALSE,0.076013792,,0.076013792
FALSE,0.069188311,,0.069188311
FALSE,0.078518982,,0.078518982
FALSE,0.07587461,,0.07587461
FALSE,0.082569994,,0.082569994
FALSE,0.125210262,,0.125210262
FALSE,0.072079063,,0.072079063
FALSE,0.071977496,,0.071977496
FALSE,0.094283652,,0.094283652
FALSE,0.078222274,,0.078222274
FALSE,0.067369552,,0.067369552
FALSE,0.071679573,,0.071679573
FALSE,0.067412009,,0.067412009
FALSE,0.067108824,,0.067108824
TRUE,0.192517047,0.192517047,
FALSE,0.05478259,,0.05478259
FALSE,0.060375511,,0.060375511
FALSE,0.068784442,,0.068784442
FALSE,0.081944472,,0.081944472
FALSE,0.066640753,,0.066640753
FALSE,0.182570434,,0.182570434
FALSE,0.095006889,,0.095006889
FALSE,0.128364073,,0.128364073
FALSE,0.065586597,,0.065586597
FALSE,0.084768317,,0.084768317
FALSE,0.139876718,,0.139876718
FALSE,0.118010165,,0.118010165
FALSE,0.077363882,,0.077363882
FALSE,0.076449187,,0.076449187
FALSE,0.061603305,,0.061603305
FALSE,0.071954967,,0.071954967
FALSE,0.052306375,,0.052306375
FALSE,0.076134624,,0.076134624
FALSE,0.107424927,,0.107424927
FALSE,0.079551092,,0.079551092
FALSE,0.079992345,,0.079992345
FALSE,0.070885922,,0.070885922
FALSE,0.053849171,,0.053849171
FALSE,0.091953099,,0.091953099
FALSE,0.073714977,,0.073714977
FALSE,0.074378232,,0.074378232
FALSE,0.069447231,,0.069447231
FALSE,0.062375818,,0.062375818
FALSE,0.07298068,,0.07298068
FALSE,0.071099444,,0.071099444
FALSE,0.067025519,,0.067025519
FALSE,0.064844906,,0.064844906
FALSE,0.095417555,,0.095417555
FALSE,0.07414928,,0.07414928
FALSE,0.09769064,,0.09769064
TRUE,0.103025955,0.103025955,
FALSE,0.069613923,,0.069613923
FALSE,0.076611323,,0.076611323
FALSE,0.064671831,,0.064671831
FALSE,0.063304594,,0.063304594
FALSE,0.092352823,,0.092352823
FALSE,0.084981843,,0.084981843
FALSE,0.052956889,,0.052956889
FALSE,0.090538197,,0.090538197
FALSE,0.065981201,,0.065981201
FALSE,0.083976131,,0.083976131
FALSE,0.059531082,,0.059531082
FALSE,0.068100726,,0.068100726
FALSE,0.06365445,,0.06365445
FALSE,0.058471943,,0.058471943
FALSE,0.107100193,,0.107100193
FALSE,0.060645335,,0.060645335
FALSE,0.07547147,,0.07547147
FALSE,0.064146401,,0.064146401
FALSE,0.21924007,,0.21924007
FALSE,0.128505567,,0.128505567
FALSE,0.07976784,,0.07976784
FALSE,0.053398825,,0.053398825
FALSE,0.058486709,,0.058486709
FALSE,0.076080533,,0.076080533
FALSE,0.076030804,,0.076030804
FALSE,0.053425862,,0.053425862
TRUE,0.162950685,0.162950685,
FALSE,0.065736603,,0.065736603
FALSE,0.074928636,,0.074928636
FALSE,0.061145792,,0.061145792
FALSE,0.082229906,,0.082229906
FALSE,0.071023355,,0.071023355
FALSE,0.066807772,,0.066807772
FALSE,0.105526624,,0.105526624
FALSE,0.065137472,,0.065137472
FALSE,0.088141134,,0.088141134
TRUE,0.092993242,0.092993242,
FALSE,0.056860406,,0.056860406
FALSE,0.068029368,,0.068029368
FALSE,0.075531363,,0.075531363
FALSE,0.053835952,,0.053835952
FALSE,0.075189212,,0.075189212
TRUE,0.069411966,0.069411966,
FALSE,0.091129566,,0.091129566
FALSE,0.099299194,,0.099299194
FALSE,0.080538872,,0.080538872
FALSE,0.06688618,,0.06688618
FALSE,0.054110027,,0.054110027
FALSE,0.063942065,,0.063942065
TRUE,0.246795974,0.246795974,
FALSE,0.078547673,,0.078547673
FALSE,0.073490279,,0.073490279
FALSE,0.125908629,,0.125908629
FALSE,0.05880773,,0.05880773
FALSE,0.060941411,,0.060941411
FALSE,0.068909527,,0.068909527
FALSE,0.067046104,,0.067046104
FALSE,0.07901709,,0.07901709
FALSE,0.08646566,,0.08646566
FALSE,0.062100975,,0.062100975
FALSE,0.062809596,,0.062809596
FALSE,0.073552295,,0.073552295
FALSE,0.090669098,,0.090669098
FALSE,0.078504957,,0.078504957
FALSE,0.069634098,,0.069634098
FALSE,0.101772256,,0.101772256
FALSE,0.07993728,,0.07993728
FALSE,0.081302309,,0.081302309
FALSE,0.079251104,,0.079251104
FALSE,0.090148995,,0.090148995
FALSE,0.075232532,,0.075232532
FALSE,0.067414338,,0.067414338
FALSE,0.066904196,,0.066904196
FALSE,0.059571226,,0.059571226
FALSE,0.071484266,,0.071484266
TRUE,0.08263794,0.08263794,
FALSE,0.114091442,,0.114091442
FALSE,0.106186087,,0.106186087
FALSE,0.06176323,,0.06176323
FALSE,0.07605918,,0.07605918
FALSE,0.071967022,,0.071967022
FALSE,0.069155338,,0.069155338
TRUE,0.112224253,0.112224253,
FALSE,0.076644162,,0.076644162
FALSE,0.068788518,,0.068788518
TRUE,0.081342916,0.081342916,
FALSE,0.094239482,,0.094239482
FALSE,0.07109136,,0.07109136
FALSE,0.069493327,,0.069493327
FALSE,0.054338136,,0.054338136
FALSE,0.101327143,,0.101327143
FALSE,0.064873035,,0.064873035
FALSE,0.058681752,,0.058681752
FALSE,0.055294199,,0.055294199
FALSE,0.073468939,,0.073468939
FALSE,0.057846346,,0.057846346
FALSE,0.082688616,,0.082688616
FALSE,0.055597656,,0.055597656
FALSE,0.069088082,,0.069088082
FALSE,0.063007832,,0.063007832
FALSE,0.063464251,,0.063464251
FALSE,0.053493904,,0.053493904
FALSE,0.089276879,,0.089276879
FALSE,0.058479698,,0.058479698
FALSE,0.102749882,,0.102749882
FALSE,0.086660881,,0.086660881
FALSE,0.087808634,,0.087808634
FALSE,0.077389189,,0.077389189
FALSE,0.053366864,,0.053366864
FALSE,0.059369322,,0.059369322
FALSE,0.056601759,,0.056601759
FALSE,0.06052463,,0.06052463
FALSE,0.070313834,,0.070313834
FALSE,0.063469929,,0.063469929
FALSE,0.065786972,,0.065786972
FALSE,0.065021668,,0.065021668
FALSE,0.093779752,,0.093779752
FALSE,0.064883368,,0.064883368
FALSE,0.057715216,,0.057715216
FALSE,0.061214668,,0.061214668
FALSE,0.074211749,,0.074211749
FALSE,0.06377889,,0.06377889
FALSE,0.077960402,,0.077960402
FALSE,0.06658795,,0.06658795
TRUE,0.092845546,0.092845546,
FALSE,0.057420491,,0.057420491
FALSE,0.075726167,,0.075726167
FALSE,0.068420247,,0.068420247
FALSE,0.057707068,,0.057707068
FALSE,0.061790694,,0.061790694
TRUE,0.067921917,0.067921917,
FALSE,0.11722378,,0.11722378
FALSE,0.073893911,,0.073893911
FALSE,0.099154845,,0.099154845
FALSE,0.095855,,0.095855
FALSE,0.057234175,,0.057234175
FALSE,0.059837236,,0.059837236
FALSE,0.060817904,,0.060817904
FALSE,0.086097105,,0.086097105
FALSE,0.077680969,,0.077680969
FALSE,0.068206037,,0.068206037
FALSE,0.064533948,,0.064533948
FALSE,0.076851865,,0.076851865
FALSE,0.065201936,,0.065201936
FALSE,0.066137827,,0.066137827
FALSE,0.076180249,,0.076180249
FALSE,0.0627916,,0.0627916
FALSE,0.072391297,,0.072391297
FALSE,0.066273946,,0.066273946
TRUE,0.13358207,0.13358207,
FALSE,0.069012893,,0.069012893
FALSE,0.061796212,,0.061796212
FALSE,0.086776094,,0.086776094
FALSE,0.070101955,,0.070101955
TRUE,0.113648886,0.113648886,
FALSE,0.055669221,,0.055669221
FALSE,0.056583677,,0.056583677
FALSE,0.057104518,,0.057104518
FALSE,0.065890035,,0.065890035
FALSE,0.062843166,,0.062843166
FALSE,0.068926164,,0.068926164
FALSE,0.093109627,,0.093109627
FALSE,0.057938034,,0.057938034
FALSE,0.057707705,,0.057707705
FALSE,0.075206408,,0.075206408
FALSE,0.0609451,,0.0609451
FALSE,0.088400523,,0.088400523
FALSE,0.094807751,,0.094807751
FALSE,0.065058399,,0.065058399
FALSE,0.079301376,,0.079301376
FALSE,0.083572576,,0.083572576
FALSE,0.066802366,,0.066802366
FALSE,0.09237382,,0.09237382
FALSE,0.085442676,,0.085442676
FALSE,0.081853765,,0.081853765
FALSE,0.065714611,,0.065714611
FALSE,0.072991738,,0.072991738
FALSE,0.077842448,,0.077842448
FALSE,0.065183863,,0.065183863
FALSE,0.063797687,,0.063797687
FALSE,0.124564289,,0.124564289
FALSE,0.081475221,,0.081475221
FALSE,0.091359307,,0.091359307
FALSE,0.096012519,,0.096012519
FALSE,0.086827958,,0.086827958
FALSE,0.061282363,,0.061282363
FALSE,0.052711393,,0.052711393
FALSE,0.594135245,,0.594135245
FALSE,0.069594843,,0.069594843
FALSE,0.061281854,,0.061281854
FALSE,0.054606306,,0.054606306
FALSE,0.102671135,,0.102671135
FALSE,0.070168072,,0.070168072
FALSE,0.083730375,,0.083730375
FALSE,0.078704393,,0.078704393
FALSE,0.06904597,,0.06904597
FALSE,0.061695237,,0.061695237
FALSE,0.059944459,,0.059944459
FALSE,0.062672103,,0.062672103
FALSE,0.063475202,,0.063475202
FALSE,0.06177025,,0.06177025
FALSE,0.083290175,,0.083290175
FALSE,0.062166473,,0.062166473
FALSE,0.077196347,,0.077196347
FALSE,0.099046022,,0.099046022
FALSE,0.081702172,,0.081702172
FALSE,0.065211778,,0.065211778
TRUE,0.387936593,0.387936593,
FALSE,0.075341005,,0.075341005
TRUE,0.150338215,0.150338215,
FALSE,0.066842917,,0.066842917
FALSE,0.067058813,,0.067058813
TRUE,0.100686324,0.100686324,
FALSE,0.079248981,,0.079248981
TRUE,0.244753648,0.244753648,
FALSE,0.059518377,,0.059518377
FALSE,0.085245969,,0.085245969
FALSE,0.102293177,,0.102293177
FALSE,0.059192874,,0.059192874
FALSE,0.094356096,,0.094356096
FALSE,0.067622829,,0.067622829
FALSE,0.085557817,,0.085557817
FALSE,0.089962856,,0.089962856
FALSE,0.056805284,,0.056805284
FALSE,0.086265579,,0.086265579
TRUE,0.078609655,0.078609655,
FALSE,0.054215917,,0.054215917
FALSE,0.058650944,,0.058650944
FALSE,0.110162814,,0.110162814
FALSE,0.076452554,,0.076452554
FALSE,0.110753799,,0.110753799
FALSE,0.079779079,,0.079779079
FALSE,0.073506058,,0.073506058
FALSE,0.090367561,,0.090367561
FALSE,0.062859818,,0.062859818
FALSE,0.055618683,,0.055618683
FALSE,0.068816647,,0.068816647
FALSE,0.067138794,,0.067138794
TRUE,0.072832303,0.072832303,
FALSE,0.078563021,,0.078563021
FALSE,0.060002317,,0.060002317
FALSE,0.072909029,,0.072909029
FALSE,0.084281037,,0.084281037
TRUE,0.111265078,0.111265078,
FALSE,0.166804483,,0.166804483
FALSE,0.063051417,,0.063051417
FALSE,0.109340272,,0.109340272
FALSE,0.138818672,,0.138818672
FALSE,0.057846097,,0.057846097
FALSE,0.071507184,,0.071507184
FALSE,0.088712736,,0.088712736
FALSE,0.063885802,,0.063885802
FALSE,0.063289103,,0.063289103
FALSE,0.073413161,,0.073413161
FALSE,0.053098471,,0.053098471
FALSE,0.071853653,,0.071853653
TRUE,0.113988356,0.113988356,
FALSE,0.069400337,,0.069400337
FALSE,0.063813648,,0.063813648
FALSE,0.109881149,,0.109881149
FALSE,0.069517409,,0.069517409
FALSE,0.073998513,,0.073998513
FALSE,0.064471016,,0.064471016
FALSE,0.06367801,,0.06367801
FALSE,0.0752376,,0.0752376
FALSE,0.098271834,,0.098271834
FALSE,0.070248208,,0.070248208
TRUE,0.150603511,0.150603511,
FALSE,0.055920197,,0.055920197
FALSE,0.074469624,,0.074469624
FALSE,0.08006047,,0.08006047
FALSE,0.072253319,,0.072253319
FALSE,0.090273178,,0.090273178
FALSE,0.059657672,,0.059657672
FALSE,0.061297795,,0.061297795
FALSE,0.071403757,,0.071403757
FALSE,0.067963829,,0.067963829
FALSE,0.083791931,,0.083791931
FALSE,0.06056791,,0.06056791
FALSE,0.082105084,,0.082105084
FALSE,0.064368227,,0.064368227
FALSE,0.081375171,,0.081375171
FALSE,0.065999052,,0.065999052
FALSE,0.0972716,,0.0972716
FALSE,0.075925692,,0.075925692
FALSE,0.068472653,,0.068472653
TRUE,0.088795362,0.088795362,
FALSE,0.074974617,,0.074974617
FALSE,0.114554077,,0.114554077
FALSE,0.068525135,,0.068525135
FALSE,0.073645593,,0.073645593
FALSE,0.060332272,,0.060332272
TRUE,0.074248962,0.074248962,
FALSE,0.087263952,,0.087263952
FALSE,0.061861518,,0.061861518
FALSE,0.096756823,,0.096756823
FALSE,0.104092682,,0.104092682
FALSE,0.061183687,,0.061183687
FALSE,0.105708666,,0.105708666
FALSE,0.086164849,,0.086164849
FALSE,0.058849829,,0.058849829
FALSE,0.157875548,,0.157875548
FALSE,0.06659999,,0.06659999
FALSE,0.091800418,,0.091800418
FALSE,0.08097578,,0.08097578
FALSE,0.07604436,,0.07604436
FALSE,0.065189565,,0.065189565
FALSE,0.075703539,,0.075703539
FALSE,0.057052132,,0.057052132
FALSE,0.084930051,,0.084930051
FALSE,0.069242638,,0.069242638
FALSE,0.082185465,,0.082185465
FALSE,0.075104446,,0.075104446
FALSE,0.071305952,,0.071305952
FALSE,0.065822203,,0.065822203
FALSE,0.083893143,,0.083893143
FALSE,0.081131466,,0.081131466
FALSE,0.053691849,,0.053691849
FALSE,0.07318258,,0.07318258
FALSE,0.066142275,,0.066142275
FALSE,0.071190264,,0.071190264
FALSE,0.086071253,,0.086071253
FALSE,0.069349357,,0.069349357
FALSE,0.056350122,,0.056350122
FALSE,0.06001228,,0.06001228
FALSE,0.068453671,,0.068453671
FALSE,0.082571457,,0.082571457
FALSE,0.06384852,,0.06384852
FALSE,0.084683343,,0.084683343
FALSE,0.246342251,,0.246342251
FALSE,0.061866624,,0.061866624
FALSE,0.153310868,,0.153310868
FALSE,0.069807625,,0.069807625
FALSE,0.053410457,,0.053410457
FALSE,0.073322987,,0.073322987
FALSE,0.071637553,,0.071637553
FALSE,0.067543367,,0.067543367
FALSE,0.057193562,,0.057193562
FALSE,0.07537576,,0.07537576
FALSE,0.062947722,,0.062947722
FALSE,0.072411148,,0.072411148
TRUE,0.142537874,0.142537874,
FALSE,0.058024517,,0.058024517
TRUE,0.103309766,0.103309766,
FALSE,0.066022421,,0.066022421
FALSE,0.076462135,,0.076462135
FALSE,0.128570436,,0.128570436
FALSE,0.079900293,,0.079900293
FALSE,0.081681642,,0.081681642
FALSE,0.058510851,,0.058510851
FALSE,0.061886763,,0.061886763
FALSE,0.057962047,,0.057962047
FALSE,0.065071853,,0.065071853
FALSE,0.07863253,,0.07863253
FALSE,0.07544675,,0.07544675
FALSE,0.059477391,,0.059477391
FALSE,0.05859274,,0.05859274
FALSE,0.082824657,,0.082824657
TRUE,0.064008655,0.064008655,
FALSE,0.098682528,,0.098682528
FALSE,0.090626273,,0.090626273
FALSE,0.077147485,,0.077147485
FALSE,0.07057519,,0.07057519
FALSE,0.059356455,,0.059356455
FALSE,0.069460957,,0.069460957
FALSE,0.073133007,,0.073133007
FALSE,0.05935098,,0.05935098
FALSE,0.077314807,,0.077314807
FALSE,0.075602091,,0.075602091
FALSE,0.075780072,,0.075780072
FALSE,0.076201594,,0.076201594
FALSE,0.068714975,,0.068714975
FALSE,0.064219467,,0.064219467
FALSE,0.095019298,,0.095019298
TRUE,0.082616667,0.082616667,
FALSE,0.066452128,,0.066452128
FALSE,0.060871676,,0.060871676
FALSE,0.068021033,,0.068021033
FALSE,0.062783947,,0.062783947
FALSE,0.077641691,,0.077641691
FALSE,0.065768707,,0.065768707
FALSE,0.06104204,,0.06104204
FALSE,0.066224643,,0.066224643
FALSE,0.091943777,,0.091943777
FALSE,0.06428549,,0.06428549
FALSE,0.09140003,,0.09140003
FALSE,0.07340337,,0.07340337
FALSE,0.075335843,,0.075335843
FALSE,0.131231232,,0.131231232
FALSE,0.073939813,,0.073939813
FALSE,0.080685858,,0.080685858
FALSE,0.083736213,,0.083736213
FALSE,0.066452175,,0.066452175
FALSE,0.081409826,,0.081409826
FALSE,0.061748497,,0.061748497
FALSE,0.058952139,,0.058952139
FALSE,0.070873947,,0.070873947
FALSE,0.067227187,,0.067227187
FALSE,0.072802123,,0.072802123
FALSE,0.098007926,,0.098007926
FALSE,0.119463373,,0.119463373
FALSE,0.05296279,,0.05296279
FALSE,0.06105156,,0.06105156
FALSE,0.121495581,,0.121495581
FALSE,0.072651044,,0.072651044
FALSE,0.098258275,,0.098258275
FALSE,0.113659341,,0.113659341
FALSE,0.10429303,,0.10429303
FALSE,0.057559129,,0.057559129
FALSE,0.114420543,,0.114420543
FALSE,0.075141961,,0.075141961
FALSE,0.058052266,,0.058052266
FALSE,0.060106265,,0.060106265
FALSE,0.086065299,,0.086065299
FALSE,0.091557533,,0.091557533
FALSE,0.066707457,,0.066707457
FALSE,0.053709874,,0.053709874
FALSE,0.093089508,,0.093089508
FALSE,0.07363113,,0.07363113
FALSE,0.097289994,,0.097289994
FALSE,0.074694016,,0.074694016
FALSE,0.07665097,,0.07665097
FALSE,0.059353084,,0.059353084
FALSE,0.055010176,,0.055010176
TRUE,0.082829954,0.082829954,
FALSE,0.073743756,,0.073743756
FALSE,0.074993762,,0.074993762
FALSE,0.059521578,,0.059521578
FALSE,0.06345542,,0.06345542
FALSE,0.077121586,,0.077121586
FALSE,0.056973303,,0.056973303
TRUE,0.072720597,0.072720597,
FALSE,0.074377057,,0.074377057
FALSE,0.056550469,,0.056550469
FALSE,0.096357762,,0.096357762
FALSE,0.07060527,,0.07060527
FALSE,0.10292311,,0.10292311
TRUE,0.089076558,0.089076558,
FALSE,0.058605853,,0.058605853
TRUE,0.077447827,0.077447827,
TRUE,0.076451226,0.076451226,
FALSE,0.087174046,,0.087174046
FALSE,0.061463823,,0.061463823
FALSE,0.071624141,,0.071624141
FALSE,0.074277309,,0.074277309
FALSE,0.069501193,,0.069501193
FALSE,0.079348269,,0.079348269
FALSE,0.07684143,,0.07684143
FALSE,0.087261662,,0.087261662
FALSE,0.053871865,,0.053871865
FALSE,0.062826853,,0.062826853
FALSE,0.088573256,,0.088573256
TRUE,0.062009828,0.062009828,
FALSE,0.090505543,,0.090505543
FALSE,0.084143277,,0.084143277
FALSE,0.060030288,,0.060030288
FALSE,0.073371916,,0.073371916
FALSE,0.071874424,,0.071874424
FALSE,0.059800361,,0.059800361
FALSE,0.085599627,,0.085599627
TRUE,0.072490037,0.072490037,
FALSE,0.096178179,,0.096178179
TRUE,0.485801164,0.485801164,
FALSE,0.074144663,,0.074144663
FALSE,0.088288659,,0.088288659
